fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol,period_type,statement_type
2020-12-31,USD,354054000000,154106000000,36010000000,36010000000,4973000000.0,58620000000,199948000000,37933000000.0,,,,,,118745000000.0,40816000000,13687000000.0,,287830000000,132507000000,63846000000.0,,,12762000000.0,155323000000,,99281000000.0,12762000000.0,,112043000000.0,48504000000,27872000000.0,66224000000,,14301000000,51744000000,17113688000,AAPL,Quarterly,balance
2021-03-31,USD,337158000000,121465000000,38466000000,38466000000,5219000000.0,33036000000,215693000000,37815000000.0,,,,,,134539000000.0,31368000000,13376000000.0,,267980000000,106385000000,40127000000.0,,,13003000000.0,161595000000,,108642000000.0,13003000000.0,,121645000000.0,45660000000,27791000000.0,69178000000,,15261000000,54203000000,16929157000,AAPL,Quarterly,balance
2021-06-30,USD,329840000000,114423000000,34050000000,34050000000,5178000000.0,33908000000,215417000000,38615000000.0,,,,,,131948000000.0,27646000000,13641000000.0,,265560000000,107754000000,40409000000.0,,,16039000000.0,157806000000,,105752000000.0,16039000000.0,,121791000000.0,43625000000,27131000000.0,64280000000,,9233000000,54989000000,16781735000,AAPL,Quarterly,balance
2021-09-30,USD,351002000000,134836000000,34940000000,34940000000,6580000000.0,26278000000,216166000000,39440000000.0,70283000000.0,,,,,127877000000.0,27699000000,14111000000.0,,287912000000,125481000000,54763000000.0,,,15613000000.0,162431000000,11803000000.0,109106000000.0,15613000000.0,,124719000000.0,47493000000,28636000000.0,63090000000,,5562000000,57365000000,16864919000,AAPL,Annual,balance
2021-09-30,USD,351002000000,134836000000,34940000000,34940000000,6580000000.0,51506000000,216166000000,39440000000.0,,,,,,127877000000.0,27699000000,14111000000.0,,287912000000,125481000000,54763000000.0,,,15613000000.0,162431000000,,109106000000.0,15613000000.0,,124719000000.0,47493000000,28636000000.0,63090000000,,5562000000,57365000000,16635097000,AAPL,Quarterly,balance
2021-12-31,USD,381191000000,153154000000,37119000000,37119000000,5876000000.0,65253000000,228037000000,39245000000.0,,,,,,138683000000.0,26794000000,18112000000.0,,309259000000,147574000000,74362000000.0,,,16169000000.0,161685000000,,106629000000.0,16169000000.0,,122798000000.0,7926000000,55056000000.0,71932000000,,14435000000,58424000000,16519291000,AAPL,Quarterly,balance
2022-03-31,USD,350662000000,118180000000,28098000000,28098000000,5460000000.0,45400000000,232482000000,39304000000.0,,,,,,141219000000.0,23413000000,15809000000.0,,283263000000,127508000000,52682000000.0,,,16658000000.0,155755000000,,103323000000.0,16658000000.0,,119981000000.0,50248000000,52432000000.0,67399000000,,12712000000,61181000000,16519291000,AAPL,Quarterly,balance
2022-06-30,USD,336309000000,112292000000,27502000000,27502000000,5433000000.0,42242000000,224017000000,40335000000.0,,,,,,131077000000.0,20729000000,16386000000.0,,278202000000,129873000000,48343000000.0,,,24991000000.0,148329000000,,94700000000.0,24991000000.0,,119691000000.0,48811000000,53629000000.0,58107000000,,5289000000,62115000000,16262203000,AAPL,Quarterly,balance
2022-09-30,USD,352755000000,135405000000,23646000000,23646000000,4946000000.0,28184000000,217350000000,42117000000.0,72340000000.0,,,,,120805000000.0,24658000000,21223000000.0,,302083000000,153982000000,64115000000.0,,,21110000000.0,148101000000,12411000000.0,98959000000.0,21110000000.0,,120881000000.0,60845000000,49142000000.0,50672000000,,-3068000000,64849000000,16325819000,AAPL,Annual,balance
2022-09-30,USD,352755000000,135405000000,23646000000,23646000000,4946000000.0,60932000000,217350000000,42117000000.0,72340000000.0,,,,,120805000000.0,24658000000,21223000000.0,,302083000000,153982000000,64115000000.0,,,21110000000.0,148101000000,,98959000000.0,21110000000.0,,120069000000.0,60845000000,49142000000.0,50672000000,,-3068000000,64849000000,16118465000,AAPL,Quarterly,balance
2022-12-31,USD,346747000000,128777000000,20535000000,20535000000,6820000000.0,54180000000,217970000000,42951000000.0,68044000000.0,,,,,114095000000.0,30820000000,16422000000.0,,290020000000,137286000000,57918000000.0,,,11483000000.0,152734000000,,99627000000.0,11483000000.0,,111110000000.0,59893000000,53107000000.0,56727000000,,3240000000,66399000000,15955718000,AAPL,Quarterly,balance
2023-03-31,USD,332160000000,112913000000,24687000000,24687000000,7482000000.0,35899000000,219247000000,43398000000.0,69668000000.0,,,,,110461000000.0,31185000000,13660000000.0,,270002000000,120075000000,42945000000.0,,,12574000000.0,149927000000,,97041000000.0,12574000000.0,,109615000000.0,56425000000,52886000000.0,62158000000,,4336000000,69568000000,15847050000,AAPL,Quarterly,balance
2023-06-30,USD,335038000000,122659000000,28408000000,28408000000,7351000000.0,39186000000,212379000000,43550000000.0,70787000000.0,,,,,104061000000.0,34074000000,13640000000.0,,274764000000,124963000000,46699000000.0,,,11209000000.0,149801000000,,98071000000.0,11209000000.0,,109280000000.0,58897000000,51730000000.0,60274000000,,1408000000,70667000000,15775021000,AAPL,Quarterly,balance
2023-09-30,USD,352583000000,143566000000,29965000000,29965000000,6331000000.0,29508000000,209017000000,43715000000.0,,,,,,100544000000.0,31590000000,14695000000.0,,290437000000,145308000000,62611000000.0,,,15807000000.0,145129000000,12842000000.0,95281000000.0,15807000000.0,,111947000000.0,58829000000,49848000000.0,62146000000,,-214000000,73812000000,15812547000,AAPL,Annual,balance
2023-09-30,USD,352583000000,143566000000,29965000000,29965000000,6331000000.0,60985000000,209017000000,43715000000.0,,,,,,100544000000.0,31590000000,14695000000.0,,290437000000,145308000000,62611000000.0,,,17382000000.0,145129000000,12842000000.0,95281000000.0,15807000000.0,,123930000000.0,48435000000,49848000000.0,62146000000,,-214000000,73812000000,15672400000,AAPL,Quarterly,balance
2023-12-31,USD,353514000000,143692000000,40760000000,40760000000,6511000000.0,50102000000,209822000000,54380000000.0,,,,,,99475000000.0,32340000000,13979000000.0,,279414000000,133973000000,58146000000.0,,,12952000000.0,145441000000,,95088000000.0,12952000000.0,,108040000000.0,54611000000,50353000000.0,74100000000,,8242000000,75236000000,15576641000,AAPL,Quarterly,balance
2024-03-31,USD,337411000000,128416000000,32695000000,32695000000,6232000000.0,41150000000,208995000000,43670000000.0,,,,,,95187000000.0,34455000000,13884000000.0,,263217000000,123822000000,45753000000.0,,,12759000000.0,139395000000,,91831000000.0,12759000000.0,,104590000000.0,57298000000,47564000000.0,74194000000,,4339000000,78815000000,15464709000,AAPL,Quarterly,balance
2024-06-30,USD,331612000000,125435000000,25565000000,25565000000,6165000000.0,43172000000,206177000000,43550000000.0,,,,,,91240000000.0,36236000000,14297000000.0,,264904000000,131624000000,47574000000.0,,,15108000000.0,133280000000,,86196000000.0,15108000000.0,,101304000000.0,60889000000,47084000000.0,66708000000,,-4726000000,79850000000,15348175000,AAPL,Quarterly,balance
2024-09-30,USD,364980000000,152987000000,29943000000,29943000000,7286000000.0,66243000000,211993000000,55914000000.0,,,,,,91479000000.0,35228000000,14287000000.0,,308030000000,176392000000,68960000000.0,,,22511000000.0,131638000000,,85750000000.0,20879000000.0,,119059000000.0,50071000000,36634000000.0,56950000000,,-19154000000,83276000000,15408095000,AAPL,Annual,balance
2024-09-30,USD,364980000000,152987000000,29943000000,29943000000,7286000000.0,66243000000,211993000000,45680000000.0,,,,,,91479000000.0,35228000000,14287000000.0,,308030000000,176392000000,68960000000.0,,,22511000000.0,131638000000,,85750000000.0,20879000000.0,,106629000000.0,50071000000,36634000000.0,56950000000,,-19154000000,83276000000,15408095000,AAPL,Quarterly,balance
2024-12-31,USD,344085000000,133240000000,30299000000,30299000000,6911000000.0,59306000000,210845000000,46069000000.0,,,,,,87593000000.0,23476000000,13248000000.0,,277327000000,144365000000,61910000000.0,,,12843000000.0,132962000000,,83956000000.0,12843000000.0,,96799000000.0,61151000000,49006000000.0,66758000000,,-11221000000,84768000000,15150865000,AAPL,Quarterly,balance
2025-03-31,USD,331233000000,118674000000,28162000000,28162000000,6269000000.0,49798000000,212559000000,46876000000.0,,,,,,84424000000.0,20336000000,14109000000.0,,264437000000,144571000000,54126000000.0,,,19620000000.0,119866000000,,78566000000.0,19620000000.0,,98186000000.0,61849000000,41300000000.0,66796000000,,-15552000000,88711000000,15056133000,AAPL,Quarterly,balance
2025-06-30,USD,331495000000,122491000000,36269000000,36269000000,5925000000.0,46835000000,209004000000,48508000000.0,,,,,,77614000000.0,24907000000,14359000000.0,,265665000000,141120000000,50374000000.0,,,19268000000.0,124545000000,,82430000000.0,19268000000.0,,101698000000.0,62499000000,42115000000.0,65830000000,,-17607000000,89806000000,14948179000,AAPL,Quarterly,balance
2025-09-30,USD,359241000000,147957000000,35934000000,35934000000,5718000000.0,72957000000,211284000000,61039000000.0,,,,,,77723000000.0,18763000000,14585000000.0,,285508000000,165631000000,69860000000.0,,,22446000000.0,119877000000,,78328000000.0,20329000000.0,,112377000000.0,64270000000,41549000000.0,73733000000,,-14264000000,93568000000,15004697000,AAPL,Annual,balance
2025-09-30,USD,359241000000,147957000000,35934000000,35934000000,5718000000.0,72957000000,211284000000,49834000000.0,,,,,,77723000000.0,18763000000,14585000000.0,,285508000000,165631000000,69860000000.0,,,22446000000.0,119877000000,,78328000000.0,20329000000.0,,112377000000.0,64270000000,41549000000.0,73733000000,,-14264000000,93568000000,15004697000,AAPL,Quarterly,balance
2025-12-31,USD,379297000000,158104000000,45317000000,45317000000,5875000000.0,70320000000,221193000000,50159000000.0,,,,,,77888000000.0,21590000000,15002000000.0,,291107000000,162367000000,70587000000.0,,,13824000000.0,128740000000,,76685000000.0,13824000000.0,,90509000000.0,68543000000,52055000000.0,88190000000,,-2177000000,95221000000,14810356000,AAPL,Quarterly,balance
2026-03-31,USD,371082000000,144114000000,36328000000,36328000000,6747000000.0,53511000000,226968000000,,,21334000000.0,21334000000.0,,,78088000000.0,32179000000,15349000000.0,,264591000000,134641000000,57349000000.0,,,10307000000.0,129950000000,,74404000000.0,10307000000.0,,84711000000.0,57654000000,55546000000.0,106491000000,,12359000000,99507000000,14768115000,AAPL,Quarterly,balance
2026-06-30,USD,383266000000,149818000000,39544000000,39544000000,11092000000.0,58907000000,233448000000,,,20342000000.0,20342000000.0,,,84118000000.0,22855000000,17420000000.0,,275746000000,149326000000,64525000000.0,,,12967000000.0,126420000000,,71340000000.0,13004000000.0,,84307000000.0,62296000000,55080000000.0,107520000000,,11326000000,100702000000,14750302000,AAPL,Quarterly,balance
2006-06-30,USD,3165000000,2231000000,683000000,683000000,521000000.0,225000000,934000000,405000000.0,,214000000.0,214000000.0,193000000.0,,,736000000,66000000.0,,2782000000,1458000000,943000000.0,,,,1324000000,,1324000000.0,,,1324000000.0,515000000,,383000000,,-1953000000,4000000,8520000000,AMZN,Quarterly,balance
2006-09-30,USD,3268000000,2315000000,693000000,693000000,736000000.0,281000000,953000000,449000000.0,,218000000.0,218000000.0,194000000.0,,,526000000,79000000.0,,3072000000,1768000000,1196000000.0,,,,1304000000,,1304000000.0,,,1304000000.0,572000000,,196000000,-252000000.0,-1934000000,4000000,8480000000,AMZN,Quarterly,balance
2006-12-31,USD,4363000000,3373000000,1022000000,1022000000,877000000.0,399000000,990000000,457000000.0,,21000000.0,21000000.0,195000000.0,,,997000000,78000000.0,,3932000000,2532000000,1816000000.0,,,,1400000000,,1267000000.0,,,1267000000.0,716000000,,431000000,-252000000.0,-1837000000,4000000,8480000000,AMZN,Annual,balance
2006-12-31,USD,4363000000,3373000000,1022000000,1022000000,877000000.0,399000000,990000000,457000000.0,,21000000.0,21000000.0,195000000.0,,,997000000,78000000.0,,3932000000,2532000000,1816000000.0,,,257000000.0,1400000000,,1267000000.0,,,1267000000.0,712000000,,431000000,-252000000.0,-1837000000,4000000,8420000000,AMZN,Quarterly,balance
2007-03-31,USD,3661000000,2600000000,748000000,748000000,754000000.0,358000000,1061000000,442000000.0,,214000000.0,214000000.0,196000000.0,,,672000000,68000000.0,,3308000000,1847000000,1211000000.0,,,,1461000000,,1251000000.0,,,1251000000.0,636000000,,353000000,-500000000.0,-1740000000,4000000,8400000000,AMZN,Quarterly,balance
2007-06-30,USD,3984000000,2859000000,1004000000,1004000000,735000000.0,384000000,1125000000,443000000.0,,253000000.0,253000000.0,214000000.0,,,661000000,75000000.0,,3434000000,1936000000,1295000000.0,,,,1498000000,,1256000000.0,,,1256000000.0,641000000,,550000000,-500000000.0,-1661000000,4000000,8460000000,AMZN,Quarterly,balance
2007-09-30,USD,4618000000,3424000000,1366000000,1366000000,970000000.0,474000000,1194000000,491000000.0,,253000000.0,253000000.0,218000000.0,,,543000000,71000000.0,,3857000000,2319000000,1674000000.0,,,,1538000000,,1273000000.0,,,1273000000.0,645000000,,761000000,-500000000.0,-1581000000,4000000,8500000000,AMZN,Quarterly,balance
2007-12-31,USD,6485000000,5164000000,2539000000,2539000000,1200000000.0,1410000000,1321000000,543000000.0,,27000000.0,27000000.0,222000000.0,,,573000000,-558000000.0,,5288000000,3714000000,2795000000.0,,,17000000.0,1574000000,,1344000000.0,,,1361000000.0,902000000,,1197000000,-500000000.0,-1375000000,4000000,8480000000,AMZN,Annual,balance
2007-12-31,USD,6485000000,5164000000,2539000000,2539000000,1200000000.0,1410000000,1321000000,543000000.0,,27000000.0,27000000.0,222000000.0,,,573000000,-558000000.0,,5288000000,3714000000,2795000000.0,,,17000000.0,1574000000,,1344000000.0,,,1361000000.0,902000000,,1197000000,-500000000.0,-1375000000,4000000,8540000000,AMZN,Quarterly,balance
2008-03-31,USD,5883000000,3965000000,1496000000,1496000000,1077000000.0,581000000,1918000000,594000000.0,,585000000.0,585000000.0,392000000.0,,,655000000,156000000.0,,4413000000,3551000000,1864000000.0,,,906000000.0,862000000,,467000000.0,,,1373000000.0,781000000,,1470000000,-500000000.0,-1232000000,4000000,8520000000,AMZN,Quarterly,balance
2008-06-30,USD,6322000000,4236000000,1548000000,1548000000,1107000000.0,586000000,2086000000,651000000.0,,591000000.0,591000000.0,400000000.0,,,832000000,163000000.0,,4092000000,3216000000,1963000000.0,,,441000000.0,876000000,,433000000.0,,,874000000.0,812000000,,2230000000,-500000000.0,-1074000000,4000000,8600000000,AMZN,Quarterly,balance
2008-09-30,USD,6566000000,4430000000,1650000000,1650000000,1315000000.0,597000000,2136000000,731000000.0,,592000000.0,592000000.0,405000000.0,,,674000000,194000000.0,,4039000000,3144000000,2242000000.0,,,42000000.0,895000000,,393000000.0,,,435000000.0,860000000,,2527000000,-500000000.0,-955000000,4000000,8720000000,AMZN,Quarterly,balance
2008-12-31,USD,8314000000,6157000000,2769000000,2769000000,1399000000.0,1654000000,2157000000,854000000.0,,160000000.0,160000000.0,438000000.0,,,958000000,-623000000.0,,5642000000,4746000000,3594000000.0,,,59000000.0,896000000,,533000000.0,,,592000000.0,1093000000,,2672000000,-600000000.0,-730000000,4000000,8640000000,AMZN,Annual,balance
2008-12-31,USD,8314000000,6157000000,2769000000,2769000000,1399000000.0,1654000000,2157000000,854000000.0,,160000000.0,160000000.0,438000000.0,,,958000000,-623000000.0,,5642000000,4746000000,3594000000.0,,,59000000.0,896000000,,533000000.0,,,592000000.0,1093000000,,2672000000,-600000000.0,-730000000,4000000,8700000000,AMZN,Quarterly,balance
2009-03-31,USD,6980000000,4775000000,1701000000,1701000000,1266000000.0,1174000000,2205000000,889000000.0,,433000000.0,433000000.0,433000000.0,,,1029000000,-395000000.0,,4062000000,3410000000,2380000000.0,,,,652000000,,74000000.0,,,74000000.0,1030000000,,2918000000,-600000000.0,-553000000,4000000,8740000000,AMZN,Quarterly,balance
2009-06-30,USD,7675000000,5304000000,1936000000,1936000000,1325000000.0,1168000000,2371000000,981000000.0,,451000000.0,451000000.0,451000000.0,,,1276000000,-401000000.0,,4419000000,3636000000,2508000000.0,,,,783000000,,109000000.0,,,109000000.0,1128000000,674000000.0,3256000000,-600000000.0,-411000000,4000000,8800000000,AMZN,Quarterly,balance
2009-09-30,USD,8972000000,6369000000,2514000000,2514000000,1617000000.0,1342000000,2603000000,1086000000.0,,457000000.0,457000000.0,457000000.0,,,1487000000,-591000000.0,,5387000000,4537000000,3354000000.0,,,,850000000,,116000000.0,,,116000000.0,1183000000,734000000.0,3585000000,-600000000.0,-212000000,4000000,8820000000,AMZN,Quarterly,balance
2009-12-31,USD,13813000000,9797000000,3444000000,3444000000,2171000000.0,988000000,4016000000,1290000000.0,,567000000.0,567000000.0,1234000000.0,,,2922000000,272000000.0,,8556000000,7364000000,5605000000.0,,,,1192000000,,109000000.0,,,252000000.0,1759000000,1083000000.0,5257000000,-600000000.0,172000000,5000000,8840000000,AMZN,Annual,balance
2009-12-31,USD,13813000000,9797000000,3444000000,3444000000,2171000000.0,988000000,4016000000,1290000000.0,,567000000.0,567000000.0,1234000000.0,,,2922000000,272000000.0,,8556000000,7364000000,5605000000.0,,,,1192000000,,109000000.0,,,252000000.0,1759000000,1083000000.0,5257000000,-600000000.0,172000000,5000000,9000000000,AMZN,Quarterly,balance
